entity_name,canonical_name,entity_id,Contributor.ID,original_group_id,to_add_status,confirmed_link,flag,review_group_id,entity_status,city,n_contributions,conflicting_contributor_ids,confirmed,is_conflict,link_methods,total_amount,max_single_recipient,same_recipient_variant,state,zip,
SHEET METAL WORKERS' INTERNATIONAL ASSOCIATION (SMWIA) LOCAL 104 (INTERMEDIARY FOR UNITEMIZED MEMBER CONTRIBUTIONS),SHEET METAL WORKERS LOCAL 104,2a59a77b-5633-40b1-bd8e-2ca9e99e5e61,NA,org_rg_51,add to map,yes,mult pac ids per entity,org_rg_51_a,new_entity,San Ramon,18,TRUE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge,899.9,49200,FALSE,CA,94583,
SHEET METAL WORKERS' INTERNATIONAL ASSOCIATION LOCAL UNION NO. 104 (INTERMEDIARY FOR UNITEMIZED MEMBER CONTRIBUTIONS),SHEET METAL WORKERS LOCAL 104,2a59a77b-5633-40b1-bd8e-2ca9e99e5e61,NA,org_rg_51,add to map,yes,mult pac ids per entity,org_rg_51_a,new_entity,San Ramon,18,TRUE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge,555.73,49200,FALSE,CA,94583,
SHEET METAL WORKERS LOCAL 206,SHEET METAL WORKERS LOCAL 206,c9199964-cc0b-4d49-b9bc-87ea1124ad5d,1300663,org_rg_51,add to map,yes,,org_rg_51_b,new_entity,San Diego,1,TRUE,FALSE,FALSE,map1_bridge | name_v4_cross | name_v5_cross | same_contributor_id,10000,49200,TRUE,CA,92120-4106,
SHEET METAL WORKERS LOCAL 206 (INTERMEDIARY FOR UNITEMIZED DUES),SHEET METAL WORKERS LOCAL 206,c9199964-cc0b-4d49-b9bc-87ea1124ad5d,NA,org_rg_51,add to map,yes,,org_rg_51_b,new_entity,San Diego,5,TRUE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross,12200.25,49200,FALSE,CA,92120,
SHEET METAL WORKERS LOCAL 206 PAC,SHEET METAL WORKERS LOCAL 206,c9199964-cc0b-4d49-b9bc-87ea1124ad5d,1300663,org_rg_51,add to map,yes,,org_rg_51_b,new_entity,San Diego,3,TRUE,FALSE,FALSE,map1_bridge | same_contributor_id | same_contributor_id,37500,49200,FALSE,CA,92120,
"SHEET METAL, AIR, RAIL, TRANSPORTAITON WORKERS LOCAL UNION 105 POLITICAL EDUCATION FUND","SHEET METAL, AIR, RAIL, TRANSPORTATION WORKERS LOCAL 105",79f59f57-f029-49d7-973f-a54569dec9e7,962809,org_rg_51,add to map,yes,,org_rg_51_c,new_entity,Glendora,2,TRUE,FALSE,FALSE,same_contributor_id,60000,49200,FALSE,CA,91740,
"SHEET METAL, AIR, RAIL, TRANSPORTATION WORKERS LOCAL UNION 105","SHEET METAL, AIR, RAIL, TRANSPORTATION WORKERS LOCAL 105",79f59f57-f029-49d7-973f-a54569dec9e7,962809,org_rg_51,add to map,yes,,org_rg_51_c,new_entity,Glendora,1,TRUE,FALSE,FALSE,map1_bridge | same_contributor_id,39200,49200,TRUE,CA,91740-6720,
"SHEET METAL, AIR, RAIL, TRANSPORTATION WORKERS LOCAL UNION 105 POLITICAL EDUCATION FUND SMALL CONTRIBUTOR COMMITTEE","SHEET METAL, AIR, RAIL, TRANSPORTATION WORKERS LOCAL 105",79f59f57-f029-49d7-973f-a54569dec9e7,962809,org_rg_51,add to map,yes,,org_rg_51_c,new_entity,Glendora,1,TRUE,FALSE,FALSE,map1_bridge | same_contributor_id,2500,49200,FALSE,CA,91740,
"SHEET METAL, AIR, RAIL, TRANSPORTATION WORKERS' LOCAL UNION 105 POLITICAL EDUCATION FUND","SHEET METAL, AIR, RAIL, TRANSPORTATION WORKERS LOCAL 105",79f59f57-f029-49d7-973f-a54569dec9e7,962809,org_rg_51,add to map,yes,,org_rg_51_c,new_entity,Glendora,1,TRUE,FALSE,FALSE,map1_bridge | same_contributor_id,500,49200,FALSE,CA,91740,
SMART LOCAL UNION 105 PAC,"SHEET METAL, AIR, RAIL, TRANSPORTATION WORKERS LOCAL 105",79f59f57-f029-49d7-973f-a54569dec9e7,962809,org_rg_51,add to map,yes,,org_rg_51_c,new_entity,Glendora,1,TRUE,FALSE,FALSE,same_contributor_id,1500,49200,TRUE,CA,91740,
UNITED DOMESTIC WORKERS,UNITED DOMESTIC WORKERS OF AMERICA,e0625819-026d-421e-aca1-1a93fc60020e,NA,org_rg_54,add to map,yes,,org_rg_54_a,adding_to_existing,San Diego,1,TRUE,FALSE,FALSE,map1_bridge,2500,856741.8,FALSE,CA,92115,
UNITED DOMESTIC WORKERS OF AMERICA,UNITED DOMESTIC WORKERS OF AMERICA,e0625819-026d-421e-aca1-1a93fc60020e,NA,org_rg_54,in existing map,yes,,org_rg_54_a,adding_to_existing,San Diego | Santa Ana,11,TRUE,TRUE,FALSE,exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross,88197.36,856741.8,FALSE,CA,92115 | 92115-4241 | 92701-4518,
UNITED DOMESTIC WORKERS OF AMERICA (INTERMEDIARY FOR UNITEMIZED MEMBER CONTRIBUTIONS),UNITED DOMESTIC WORKERS OF AMERICA,e0625819-026d-421e-aca1-1a93fc60020e,NA,org_rg_54,add to map,yes,,org_rg_54_a,adding_to_existing,San Diego,8,TRUE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge | name_v4_cross | name_v5_cross,1603.2,856741.8,TRUE,CA,92115,
UNITED DOMESTIC WORKERS OF AMERICA ACTION FUND,UNITED DOMESTIC WORKERS OF AMERICA,e0625819-026d-421e-aca1-1a93fc60020e,1302384,org_rg_54,in existing map,yes,,org_rg_54_a,adding_to_existing,Sacramento | San Diego,29,TRUE,TRUE,FALSE,map1_bridge | same_contributor_id | same_contributor_id,723616.25,856741.8,TRUE,CA,92115 | 92115-4241 | 95814 | 95814-3943 | 95814-4503,
UNITED DOMESTIC WORKERS OF AMERICA ACTION FUND SMALL CONTRIBUTOR COMMITTEE,UNITED DOMESTIC WORKERS OF AMERICA,e0625819-026d-421e-aca1-1a93fc60020e,1302384,org_rg_54,in existing map,yes,,org_rg_54_a,adding_to_existing,Sacramento,11,TRUE,TRUE,FALSE,map1_bridge | same_contributor_id | same_contributor_id,299900,856741.8,FALSE,CA,95814,
UNITED DOMESTIC WORKERS OF AMERICA ISSUES PAC,UNITED DOMESTIC WORKERS OF AMERICA,e0625819-026d-421e-aca1-1a93fc60020e,1367548,org_rg_54,add to map,yes,,org_rg_54_a,adding_to_existing,Sacramento,16,TRUE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge,811625.55,856741.8,TRUE,CA,95814-4503,
UNITED DOMESTIC WORKERS OF AMERICA AFSCME LOCAL 3930 (INTERMEDIARY FOR UNITEMIZED MEMBER CONTRIBUTIONS),NA,8c35c8ba-c0ae-436e-861a-c90453b9b720,NA,org_rg_54,don't add,no,,org_rg_54_b,adding_to_existing,San Diego,10,TRUE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge,2504,856741.8,TRUE,CA,92115,
AFSCME 3299,"AMERICAN FEDERATION OF STATE, COUNTY & MUNICIPAL EMPLOYEES LOCAL 3299",564570cb-4b5f-4155-8cb7-7650ad6c7739,NA,org_rg_58,add to map,yes,,org_rg_58_a,new_entity,Oakland,2,TRUE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge,120000,145549,FALSE,CA,94612,
"AMERICAN FEDERATION OF STATE, COUNTY & MUNICIPAL EMPLOYEES (AFSCME) LOCAL 3299 (INTERMEDIARY FOR UNITEMIZED MEMBER CONTR.)","AMERICAN FEDERATION OF STATE, COUNTY & MUNICIPAL EMPLOYEES LOCAL 3299",564570cb-4b5f-4155-8cb7-7650ad6c7739,NA,org_rg_58,add to map,yes,,org_rg_58_a,new_entity,Oakland,20,TRUE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge,1734.92,145549,TRUE,CA,94612,
AFSCME COUNCIL 57,"AMERICAN FEDERATION OF STATE, COUNTY & MUNICIPAL EMPLOYEES COUNCIL 57",cdc08a40-486e-4bed-afdc-aebac8595217,NA,org_rg_58,add to map,yes,,org_rg_58_b,new_entity,Sacramento,11,TRUE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross,371.36,145549,TRUE,CA,95833-3225,
AFSCME DISTRICT COUNCIL 57 PAC,"AMERICAN FEDERATION OF STATE, COUNTY & MUNICIPAL EMPLOYEES COUNCIL 57",cdc08a40-486e-4bed-afdc-aebac8595217,1313474,org_rg_58,add to map,yes,,org_rg_58_b,new_entity,Long Beach,2,TRUE,FALSE,FALSE,map1_bridge | same_contributor_id | same_contributor_id,4250,145549,FALSE,CA,90802,
AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES COUNCIL 57,"AMERICAN FEDERATION OF STATE, COUNTY & MUNICIPAL EMPLOYEES COUNCIL 57",cdc08a40-486e-4bed-afdc-aebac8595217,1313474,org_rg_58,add to map,yes,,org_rg_58_b,new_entity,Norwalk,1,TRUE,FALSE,FALSE,map1_bridge | same_contributor_id,1250,145549,FALSE,CA,90650,
AFSCME DISTRICT COUNCIL 36,NA,227b7e3b-94b1-4131-8f61-62772dfeef35,NA,org_rg_58,don't add,no,,org_rg_58_c,new_entity,Los Angeles | Vernon,10,TRUE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge,60962.82,145549,TRUE,CA,90020-1719 | 90058-3914,
AFSCME LOCAL 101 (INTERMEDIARY FOR UNITEMIZED MEMBER DUES),NA,50bb7dcf-2210-4353-b6f5-b4b53623f163,NA,org_rg_58,don't add,no,,org_rg_58_d,new_entity,San Jose,29,TRUE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge,59577,145549,TRUE,CA,95112,
AFSCME LOCAL 146 (INTERMEDIARY FOR UNITEMIZED MEMBER DUES),NA,ef231921-9c5f-4ac1-8ca1-8d37264db1ed,NA,org_rg_58,don't add,no,,org_rg_58_e,new_entity,Sacramento,22,TRUE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge,24096,145549,TRUE,CA,95814,
AFSCME LOCAL 1684 (INTERMEDIARY FOR UNITEMIZED MEMBER DUES),NA,0d006bcb-bbe0-43ec-98cd-eeff039461b2,NA,org_rg_58,don't add,no,,org_rg_58_f,new_entity,Oakland,19,TRUE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge,19952,145549,TRUE,CA,94606,
AFSCME LOCAL 2019 (INTERMEDIARY FOR UNITEMIZED MEMBER DUES),NA,efbfa25a-cb74-4dd5-874c-d505de0b39e6,NA,org_rg_58,don't add,no,,org_rg_58_g,new_entity,Oakland,19,TRUE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge,13171,145549,TRUE,CA,94621,
AFSCME LOCAL 2428 (INTERMEDIARY FOR UNITEMIZED MEMBER DUES),"AMERICAN FEDERATION OF STATE, COUNTY & MUNICIPAL EMPLOYEES COUNCIL 2428",9c6fe1f0-4e20-4613-80d6-2bc96891985b,NA,org_rg_58,add to map,yes,,org_rg_58_h,new_entity,Oakland,23,TRUE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge,11314,145549,TRUE,CA,94621,
"AMERICAN FEDERATION OF STATE, COUNTY & MUNICIPAL EMPLOYEES (AFSCME) LOCAL 2428 (INTERMEDIARY FOR UNITEMIZED MEMBER CONTR.)","AMERICAN FEDERATION OF STATE, COUNTY & MUNICIPAL EMPLOYEES COUNCIL 2428",9c6fe1f0-4e20-4613-80d6-2bc96891985b,NA,org_rg_58,add to map,yes,,org_rg_58_h,new_entity,Oakland,6,TRUE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge,152.75,145549,TRUE,CA,94612,
AFSCME LOCAL 2700 (INTERMEDIARY FOR UNITEMIZED MEMBER DUES),NA,8aab9bf7-7906-41e9-a793-586707fcc671,NA,org_rg_58,don't add,no,,org_rg_58_i,new_entity,Martinez,19,TRUE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge,26643,145549,TRUE,CA,94553,
AFSCME LOCAL 2703 (INTERMEDIARY FOR UNITEMIZED MEMBER DUES),NA,6426519a-383e-4c3f-b39d-b3812638169f,NA,org_rg_58,don't add,no,,org_rg_58_j,new_entity,Merced,32,TRUE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge,35861,145549,TRUE,CA,95348,
AFSCME LOCAL 3634,NA,3d4c0cb9-cc63-490b-b306-65d64dfa2a6c,NA,org_rg_58,don't add,no,,org_rg_58_k,new_entity,Vernon,6,TRUE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge,624.74,145549,TRUE,CA,90058-3914,
AFSCME LOCAL 3993 (INTERMEDIARY FOR UNITEMIZED MEMBER DUES),NA,d539da0a-b5ce-44e0-b474-df3f539982d6,NA,org_rg_58,don't add,no,,org_rg_58_l,new_entity,Oakland,19,TRUE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge,7991,145549,TRUE,CA,94621,
AFSCME LOCAL 444 (INTERMEDIARY FOR UNITEMIZED MEMBER DUES),NA,95496fcc-86ef-42dd-bcc6-6249527b6eeb,NA,org_rg_58,don't add,no,,org_rg_58_m,new_entity,Oakland,19,TRUE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge,14137,145549,TRUE,CA,94621,
AFSCME LOCAL 512 (INTERMEDIARY FOR UNITEMIZED MEMBER DUES),NA,b4c7c321-7068-4a92-97de-20c29e0f2533,NA,org_rg_58,don't add,no,,org_rg_58_n,new_entity,Martinez,20,TRUE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge,4878,145549,TRUE,CA,94553,
AFSCME LOCAL 829 (INTERMEDIARY FOR UNITEMIZED MEMBER DUES),NA,3e64338d-ebea-4b25-9678-b30f581b64c1,NA,org_rg_58,don't add,no,,org_rg_58_o,new_entity,Belmont,22,TRUE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge,60637,145549,TRUE,CA,94002,
AMERICAN FEDERATION OF STATE AND COUNTY MUNICIPAL EMPLOYEES WORKING FAMILIES FUND,"AMERICAN FEDERATION OF STATE, COUNTY & MUNICIPAL EMPLOYEES AFL-CIO",b71fe28f-ad84-49d5-9c3c-420ee2124cb9,745604,org_rg_58,add to map,yes,,org_rg_58_p,new_entity,Washington,1,TRUE,FALSE,FALSE,same_contributor_id,15000,145549,FALSE,DC,20036,
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES (AFSCME), AFL-CIO","AMERICAN FEDERATION OF STATE, COUNTY & MUNICIPAL EMPLOYEES AFL-CIO",b71fe28f-ad84-49d5-9c3c-420ee2124cb9,745604,org_rg_58,add to map,yes,,org_rg_58_p,new_entity,Washington,1,TRUE,FALSE,FALSE,name_v4_cross | name_v5_cross | same_contributor_id,7000,145549,FALSE,DC,20036,
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES, AFL-CIO","AMERICAN FEDERATION OF STATE, COUNTY & MUNICIPAL EMPLOYEES AFL-CIO",b71fe28f-ad84-49d5-9c3c-420ee2124cb9,745604,org_rg_58,add to map,yes,,org_rg_58_p,new_entity,Washington,3,TRUE,FALSE,FALSE,name_v4_cross | name_v5_cross | same_contributor_id | same_contributor_id,45000,145549,FALSE,DC,20036,
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES, AFL-CIO (AFSCME)","AMERICAN FEDERATION OF STATE, COUNTY & MUNICIPAL EMPLOYEES AFL-CIO",b71fe28f-ad84-49d5-9c3c-420ee2124cb9,745604,org_rg_58,add to map,yes,,org_rg_58_p,new_entity,Washington,1,TRUE,FALSE,FALSE,name_v4_cross | name_v5_cross | same_contributor_id,49000,145549,FALSE,DC,20036-5665,
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES, AFL-CIO (MPO) SMALL CONTRIBUTOR COMMITTEE","AMERICAN FEDERATION OF STATE, COUNTY & MUNICIPAL EMPLOYEES AFL-CIO",b71fe28f-ad84-49d5-9c3c-420ee2124cb9,745604,org_rg_58,add to map,yes,,org_rg_58_p,new_entity,Washington,2,TRUE,FALSE,FALSE,map1_bridge | same_contributor_id | same_contributor_id,20000,145549,TRUE,DC,20036,
"AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES, AFL-CIO","AMERICAN FEDERATION OF STATE, COUNTY & MUNICIPAL EMPLOYEES AFL-CIO",b71fe28f-ad84-49d5-9c3c-420ee2124cb9,NA,org_rg_58,add to map,yes,,org_rg_58_p,new_entity,Washington,7,TRUE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | name_v5_cross,6807.5,145549,FALSE,DC,20036,
"AMERICAN FEDERATION OF STATE, COUNTY & MUNICIPAL EMPLOYEES - CALIFORNIA PEOPLE PAC SMALL CONTRIBUTOR COMMITTEE","AMERICAN FEDERATION OF STATE, COUNTY & MUNICIPAL EMPLOYEES",d72959e0-d052-4363-acef-020e0b991540,960772,org_rg_58,add to map,no,,org_rg_58_q,new_entity,Sacramento,2,TRUE,FALSE,FALSE,map1_bridge | same_contributor_id | same_contributor_id,15000,145549,TRUE,CA,95814,
UNITED EMS WORKERS AFSCME LOCAL 4911 (INTERMEDIARY FOR UNITEMIZED MEMBER DUES),NA,03656b05-638e-4054-9642-0136caeefc6e,NA,org_rg_58,don't add,no,,org_rg_58_r,new_entity,San Jose,3,TRUE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge,35525.1,145549,FALSE,CA,95119,
CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION,CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION,1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41,NA,org_rg_61,in existing map,yes,mult pac ids per entity,org_rg_61,adding_to_existing,San Jose,1,TRUE,TRUE,FALSE,map1_bridge,462.15,706825,FALSE,CA,95131-1825,
PACE OF CAIFORNIA SCHOOL EMPLOYEES ASSOCIATION SMALL CONTRIBUTOR COMMITTEE,CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION,1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41,761128,org_rg_61,add to map,yes,mult pac ids per entity,org_rg_61,adding_to_existing,Sacramento,6,TRUE,FALSE,FALSE,same_contributor_id,121325,706825,TRUE,CA,95814,
PACE OF CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION,CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION,1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41,761128,org_rg_61,in existing map,yes,mult pac ids per entity,org_rg_61,adding_to_existing,Sacramento,8,TRUE,TRUE,FALSE,map1_bridge | same_contributor_id | same_contributor_id,538750,706825,FALSE,CA,95814 | 95814-4503,
PACE OF CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION SMALL CONTRIBUTOR COMMITTEE,CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION,1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41,761128,org_rg_61,in existing map,yes,mult pac ids per entity,org_rg_61,adding_to_existing,Sacramento,4,TRUE,TRUE,FALSE,same_contributor_id,13900,706825,FALSE,CA,95814,
PACE OF CALIFORNIA SCHOOL EMPLOYES ASSOCIATION SMALL CONTRIBUTOR COMMITTEE,CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION,1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41,761128,org_rg_61,in existing map,yes,mult pac ids per entity,org_rg_61,adding_to_existing,Sacramento,1,TRUE,TRUE,FALSE,same_contributor_id,15000,706825,TRUE,CA,95814,
PACE OF CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION - ISSUES,NA,76c54864-87ff-4b36-8bc0-ac375460129e,920738,org_rg_61,uncertain,uncertain,contributor.id error,org_rg_61,adding_to_existing,Sacramento,1,TRUE,FALSE,FALSE,map1_bridge,2500,706825,FALSE,CA,95814,
PACE OF CALIFORNIA SCHOOL EMPLOYEES,CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION,1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41,1325942,org_rg_61,in existing map,yes,mult pac ids per entity,org_rg_61,adding_to_existing,Sacramento,2,TRUE,TRUE,FALSE,same_contributor_id,39200,706825,FALSE,CA,95814,
"PACE OF CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION LOCAL, STATE, FEDERAL CANDIDATES",CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION,1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41,1325942,org_rg_61,in existing map,yes,mult pac ids per entity,org_rg_61,adding_to_existing,Sacramento,1,TRUE,TRUE,FALSE,same_contributor_id,19600,706825,FALSE,CA,95814-4503,
"PACE OF CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION LOCAL, STATE, FEDERAL CANDIDATES (FEC ID# C00480830) SCC",CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION,1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41,1325942,org_rg_61,in existing map,yes,mult pac ids per entity,org_rg_61,adding_to_existing,Sacramento,1,TRUE,TRUE,FALSE,map1_bridge | name_v2_cross | name_v4_cross | name_v5_cross | same_contributor_id,19600,706825,FALSE,CA,95814,
"PACE OF CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION LOCAL, STATE, FEDERAL CANDIDATES (FED PAC ID #C00480830)",CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION,1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41,1325942,org_rg_61,in existing map,yes,mult pac ids per entity,org_rg_61,adding_to_existing,Sacramento,2,TRUE,TRUE,FALSE,map1_bridge | name_v2_cross | name_v4_cross | name_v5_cross | same_contributor_id | same_contributor_id,68600,706825,FALSE,CA,95814 | 95814-4503,
"PACE OF CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION LOCAL, STATE, FEDERAL CANDIDATES (FED PAC ID C00480830)",CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION,1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41,1325942,org_rg_61,in existing map,yes,mult pac ids per entity,org_rg_61,adding_to_existing,Sacramento,1,TRUE,TRUE,FALSE,name_v2_cross | name_v4_cross | name_v5_cross | same_contributor_id,15000,706825,TRUE,CA,95814,
"PACE OF CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION LOCAL, STATE, FEDERAL CANDIDATES(FEDPAC ID# C00480830) SCC",CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION,1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41,1325942,org_rg_61,add to map,yes,mult pac ids per entity,org_rg_61,adding_to_existing,Sacramento,1,TRUE,FALSE,FALSE,name_v2_cross | name_v4_cross | name_v5_cross | same_contributor_id,1900,706825,FALSE,CA,95814,
"PACE OF CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION-LOCAL, STATE, FEDERAL CANDIDATES (FED PAC ID #C00480830)",CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION,1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41,1325942,org_rg_61,add to map,yes,mult pac ids per entity,org_rg_61,adding_to_existing,Sacramento,1,TRUE,FALSE,FALSE,name_v5_cross | same_contributor_id,45000,706825,FALSE,CA,95814,
POLITICAL ACTION FOR CLASSIFIED EMPLOYEES OF THE CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION,CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION,1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41,1325942,org_rg_61,add to map,yes,mult pac ids per entity,org_rg_61,adding_to_existing,Sacramento,12,TRUE,FALSE,FALSE,same_contributor_id,585500,706825,TRUE,CA,95814,
PERSONAL INSURANCE FED AGENTS & EMPLOYEES (SCC),PERSONAL INSURANCE FEDERATION OF CALIFORNIA,74ac9fa2-63d6-434f-858c-9ef1a5e05fb2,910256,org_rg_69,add to map,yes,,org_rg_69,adding_to_existing,Sacramento,1,TRUE,FALSE,FALSE,same_contributor_id,2000,5.00E+05,FALSE,CA,95814,
PERSONAL INSURANCE FEDERATION AGENTS & EMPLOYEES SMALL CONTRIBUTOR COMMITTEE,PERSONAL INSURANCE FEDERATION OF CALIFORNIA,74ac9fa2-63d6-434f-858c-9ef1a5e05fb2,910256,org_rg_69,in existing map,yes,,org_rg_69,adding_to_existing,Sacramento,1,TRUE,TRUE,FALSE,map1_bridge | same_contributor_id,125000,5.00E+05,TRUE,CA,95814,
PERSONAL INSURANCE FED OF CA AGENTS & EMP PAC,PERSONAL INSURANCE FEDERATION OF CALIFORNIA,74ac9fa2-63d6-434f-858c-9ef1a5e05fb2,1338487,org_rg_69,add to map,yes,,org_rg_69,adding_to_existing,Sacramento,1,TRUE,FALSE,FALSE,map1_bridge | same_contributor_id,1500,5.00E+05,FALSE,CA,95814,
PERSONAL INSURANCE FEDERAL OF CA AGENTS & EMPLOYEES PAC,PERSONAL INSURANCE FEDERATION OF CALIFORNIA,74ac9fa2-63d6-434f-858c-9ef1a5e05fb2,1338487,org_rg_69,add to map,yes,,org_rg_69,adding_to_existing,Sacramento,1,TRUE,FALSE,FALSE,same_contributor_id,1500,5.00E+05,FALSE,CA,95814,
PERSONAL INSURANCE FEDERATION OF CA  AGENTS & EMPLOYEES PAC,PERSONAL INSURANCE FEDERATION OF CALIFORNIA,74ac9fa2-63d6-434f-858c-9ef1a5e05fb2,1338487,org_rg_69,add to map,yes,,org_rg_69,adding_to_existing,Sacramento,1,TRUE,FALSE,FALSE,same_contributor_id,15000,5.00E+05,FALSE,CA,95814,
PERSONAL INSURANCE FEDERATION OF CA AGENTS & EMPLOYEES PAC,PERSONAL INSURANCE FEDERATION OF CALIFORNIA,74ac9fa2-63d6-434f-858c-9ef1a5e05fb2,1338487,org_rg_69,in existing map,yes,,org_rg_69,adding_to_existing,Sacramento | SACRAMENTO,13,TRUE,TRUE,FALSE,map1_bridge | same_contributor_id | same_contributor_id,421500,5.00E+05,TRUE,CA,95814 | 95814-3991,
PERSONAL INSURANCE FEDERATION OF CALIFORNIA,PERSONAL INSURANCE FEDERATION OF CALIFORNIA,74ac9fa2-63d6-434f-858c-9ef1a5e05fb2,NA,org_rg_69,in existing map,yes,,org_rg_69,adding_to_existing,SACRAMENTO,15,TRUE,TRUE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge,24108.55,5.00E+05,FALSE,CA,95814,
PERSONAL INSURANCE FEDERATION OF CALIFORNIA AGENTS & EMPLOYEES PAC,PERSONAL INSURANCE FEDERATION OF CALIFORNIA,74ac9fa2-63d6-434f-858c-9ef1a5e05fb2,1338487,org_rg_69,in existing map,yes,,org_rg_69,adding_to_existing,Sacramento,4,TRUE,TRUE,FALSE,same_contributor_id,61000,5.00E+05,FALSE,CA,95814 | 95814-3991,
PERSONAL INSURANCE FEDERATION OF CALIFORNIA AGENTS AND EMPLOYEES PAC,PERSONAL INSURANCE FEDERATION OF CALIFORNIA,74ac9fa2-63d6-434f-858c-9ef1a5e05fb2,1338487,org_rg_69,add to map,yes,,org_rg_69,adding_to_existing,Sacramento,5,TRUE,FALSE,FALSE,map1_bridge | same_contributor_id | same_contributor_id,75000,5.00E+05,FALSE,CA,95814,
CONSUMER ATTORNEYS CONSUMER PROTECTION FUND SMALL CONTRIBUTOR COMMITTEE,CONSUMER ATTORNEYS OF CALIFORNIA,77ee9ab5-ef73-4772-9b25-432e7fe96c28,1343340,org_rg_72,add to map,yes,,org_rg_72,adding_to_existing,Sacramento,1,TRUE,FALSE,FALSE,map1_bridge | same_contributor_id,3900,44447.24,TRUE,CA,95815,
