name_string,canonical_entity_id
Turlock Livestock Auction Yard,v5_2542
Turo Inc,dd_-15164
Turo Inc.,dd_-15164
TURO INC.,dd_-15164
"Turo, Inc.",dd_-15164
TUSK HOLDINGS,v5_2544
TUSK STRATEGIES,dd_-14902
"Tustin Chapman, Inc.",v5_2546
Tustin Toyota,v5_2547
TUZER CAPITAL MANAGEMENT,v5_2548
"Twenty Holdings, Inc.",v5_2549
Twenty-Nine Palms Band of Mission Indians,dd_-15089
TWINMED BRUIS HEALTHCARE,v5_2551
TZUNU STRATEGIES,v5_2552
U.A. LOCAL #246 PLUMBERS AND PIPEFITTERS,v5_2553
UA 290 Industry Advancement Fund,v5_2554
UA 345 Plumbers Union (intermediary for unitemized member dues),v5_2555
"UA Local 343, Intermediary for contributions under $100:",v5_2556
UAW Local 1115,v5_2557
UAW LOCAL 1115,v5_2557
UAW Local 2320,v5_2558
UAW LOCAL 2320,v5_2558
UAW LOCAL 2478,v5_2559
UAW LOCAL 2865,dd_-15113
UAW Local 3555,v5_2561
UAW LOCAL 3555,v5_2561
UAW Local 4121,v5_2562
UAW LOCAL 4121,v5_2562
UAW Local 4123,dd_-15113
UAW LOCAL 4123,dd_-15113
UAw Local 4811,dd_-15113
UAW Local 4811,dd_-15113
UAW LOCAL 4811,dd_-15113
UAW Local 509,v5_2563
UAW LOCAL 509,v5_2563
UAW Local 5810,dd_-15113
UAW Local 872,v5_2564
UAW LOCAL 872,v5_2564
UAw Local 887,v5_2565
UAW Local 887,v5_2565
UAW LOCAL 887,v5_2565
UBER TECHNOLOGIES,dd_-12078
UBER Technologies Inc.,dd_-12078
"Uber Technologies, Inc.",dd_-12078
"UBER TECHNOLOGIES, INC.",dd_-12078
UC AFT (Unitemized Member Contributions),v5_2567
UC BERKELEY,dd_-12085
UC DAVIS HEALTH,v5_2569
UC-AFT (Unitemized Member Contributions),v5_2567
"UCB, Inc.",dd_-12084
UCSD,v5_2571
UCSF SCHOOL OF MEDICINE,dd_-15112
"UDR, Inc.",v5_2573
UFCW 1167 Food & Comm Workers (intermediary for unitemized member dues),v5_2574
UFCW 135 Food & Comm Workers (intermediary for unitemized member dues),v5_2575
UFCW 1428 Food & Comm Workers (intermediary for unitemized member dues),v5_2576
UFCW 324 Food & Comm Workers (intermediary for unitemized member dues),v5_2577
UFCW 5 Food & Comm Workers (intermediary for unitemized member dues),v5_2578
UFCW 770 Food & Comm Workers (intermediary for unitemized member dues),v5_2579
UFCW 8 Golden State (intermediary for unitemized member dues),dd_-12188
UNCLE Credit Union,v5_2581
UNDERDOG SPORTS,v5_2582
"Underdog Sports Holdings, Inc.",v5_2583
Unicare Systems Inc.,v5_2584
UNIF,v5_2585
Unified Field Services Corporation,v5_2586
Union Members Dues.  Each member paid less than $100 year to date.  NUHW is the intermediary for these transactions.,v5_2587
Union Members' Dues of less than $100/member per year.  Oakland POA is the intermediary for all contributions.,v5_2588
Union of American Physicians & Dentists (Intermediary for unitemized union member contributions),dd_-12160
Union of American Physicians and Dentists,dd_-12160
Union Pacific Railroad Company,nem_a7a6bd8f-6a77-4645-b1c7-350dedc136b1
UNION PACIFIC RAILROAD COMPANY,nem_a7a6bd8f-6a77-4645-b1c7-350dedc136b1
United,dd_-17132
United Agribusiness League Association,v5_2592
United Airlines,dd_-17132
"UNITED AIRLINES, INC.",dd_-17132
United Auburn Indian Community of Auburn Rancheria,dd_-12174
United Auburn Indian Community of the Auburn Rancheria,dd_-12174
United Concordia Dental Plans of CA,v5_2594
United Contractors Assn Admin,v5_2595
United Domestic Workers of America,dd_-12186
United Educators of San Francisco (Unitemized Member Contributions),dd_-16962
United EMS Workers AFSCME Local 4911 (Intermediary for unitemized member dues),dd_-21
United Food and Commercial Workers 8 Golden State,v5_2598
United Food and Commercial Workers International Union,dd_-12188
"United Food and Commercial Workers International Union, AFL-CIO, CLC",dd_-12188
United Health Group Inc.,dd_-12199
UNITED HOSPITAL ASSOCIATION,dd_-12204
UNITED LEARNING EDUCATION GROUP,v5_2601
UNITED MECHANICAL,v5_2602
United Nurses Association of CA/Union of Health Care Professionals (Intermediary for Unitemized Union Member Contributions),dd_-12209
United Nurses Association of California (Intermediary for Unitemized Union Member Contributions),dd_-12209
United Nurses Associations of California/ Union of Health Care Professionals,dd_-12209
United Professors of Marin (Unitemized Member Contributions),v5_2604
United Services Automobile Association (USAA),dd_-12219
United States Cold Storage,v5_2606
United States Fire Insurance Company,v5_2607
United Teachers Los Angeles (Unitemized Member Contributions),dd_-12234
"United Wholesale Mortgage, LLC(Rami Hasani)",v5_2609
UnitedHealth Group Inc,dd_-12199
UnitedHealth Group Inc.,dd_-12199
UnitedHealthCare - Corporate,v5_2610
UnitedHealthCare - Corporate - California Major Donor,v5_2611
UNITEHERE 11 (intermediary for unitemized member dues),v5_2612
UNITEHERE 19 (intermediary for unitemized member dues),v5_2613
UNITEHERE 2 (intermediary for unitemized member dues),v5_2614
UNITEHERE 49 (intermediary for unitemized member dues),v5_2615
Unitemized Contributions,v5_2616
Unitemized contributions of under $100 per contributor.  ILWU Federal PAF Fund is the intermediary for these contributions.,v5_2617
Unitrin Direct Insurance Company,v5_2618
"Universal Music Group, Inc",dd_-12262
Universal Orlando Resort,v5_2620
UNIVERSITY OF CALIFORNIA DAVIS,dd_-12274
UNIVERSITY OF CALIFORNIA LOS ANGELES,dd_-12279
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,dd_-12284
University of San Francisco - Faculty (Unitemized Member Contributions),v5_2624
UNIVERSITY OF TULSA,v5_2625
Unum Group,v5_2626
UPWARD HOUSING,v5_2627
"Urban Associates, Inc.",dd_-15158
US DEPT OF COMMERCE,dd_-12115
US OFFICE OF GOVERNMENT RELATIONS,v5_2630
US Renal Care,dd_-12328
"US Renal Care, Inc.",dd_-12328
US SMALL BUSINESS ADMINISTRATION,v5_2632
USA EXPRESS LEGAL AND INVESTIGATIVE SERVICES,v5_2633
"USA Multifamily Management, Inc. *",v5_2634
"USA Properties Fund, Inc.",dd_-15173
USC Credit Union,v5_2636
USW 7600 Steelworkers Union (intermediary for unitemized member dues),v5_2637
UWUA 132 UTILITY WORKERS (intermediary for unitemized member dues),v5_2638
"Vail Ski Resorts, Inc.",v5_2639
VAL PROPERTY AI,v5_2640
Val Strough Honda,v5_2641
VALENTINE LAW GROUP APC,v5_2642
"Valero Services, Inc.",dd_-12358
"VALERO SERVICES, INC. AND AFFILIATED ENTITIES",dd_-12358
"Valero Services, Inc. and Afiliated Entities",v5_2644
"Vallejo Nissan, Inc.",v5_2645
VALLEY CHILDRENS HEALTHCARE,dd_-12364
VALLEY CHILDRENS HOSPITAL,v5_2647
Valley First Credit Union,v5_2648
Valley Hi Toyota,v5_2649
Valley Pacific Petroleum Services,v5_2650
"Valley Pacific Petroleum Services, Inc.",v5_2650
VALLEY REGIONAL ANESTHESIA,v5_2651
VALLEY SCHOOL SHELTERS,v5_2652
Valley Strong Credit Union,v5_2653
Valley Strong Credit Union (Indep Expenditure Account),v5_2653
Valley Wide Beverage Co.,v5_2654
"Valov Brothers Farms, LP",v5_2655
"VALUCCI RESTAURANTS, INC.",v5_2656
VAN DAM FARMS,v5_2657
"Van De Pol Enterprises, Inc.",v5_2658
Van Nuys Chrysler Dodge Jeep RAM,v5_2659
VANIR,dd_-12383
VAQUERO ENERGY,v5_2661
VARIOUS,v5_2662
"Vasona Management, Inc. and affiliates",v5_2663
VASQUEZ & COMPANY LLP,nem_2c3ea1dc-18c4-463d-91a2-0098cd41f003
Vatica Health Inc,v5_2665
VENATOR RESOURCES,v5_2666
VENBROOK,v5_2667
Ventura County CU,v5_2668
Ventura County Federation of College Teachers (Unitemized Member Contributions),v5_2669
VENTURA LAW,v5_2670
VENTURA LAW APC,v5_2671
Ventura Marina Mobilehome Park,v5_2672
Ventura Transfer Company,v5_2673
Verizon Communications Inc. & it's Affiliates,dd_-12420
Verizon Communications Inc. and its Affiliates,dd_-12420
"Verizon Communications, Inc.",dd_-12420
VERTICAL TANK,v5_2675
"Vertical Tank, Inc",v5_2675
Vertus Properties Inc.,v5_2676
VF Marketing Corp DBA Vann Family Orchards,v5_2677
Viejas Band of Kumeyaay Indians,dd_-12470
Viejas Band of the Kumeyaay Indians,dd_-12470
Viking Construction Company,v5_2679
VIKING MANAGEMENT,v5_2680
VILLAGE OPERATING,v5_2681
VILLAGE PROPERTIES,v5_2682
VillageHealth DM,v5_2683
VINCOR CONSTRUCTION,v5_2684
Visa,dd_-12497
Visa Inc.,dd_-12497
"Visa, Inc.",dd_-12497
Visalia Livestock Market,v5_2686
Visalia Toyota,v5_2687
VISCO FINANCIAL INSURANCE SERVICES,v5_2688
Vision Service Plan,dd_-12503
VISION TO LEARN,dd_-17016
Visit Huntington Beach,v5_2691
Visit Long Beach,v5_2692
"Visit Newport Beach, Inc.",v5_2693
Visit Sacramento,v5_2694
Visit Temecula Valley,v5_2695
Visit West Hollywood,v5_2696
Visit Yosemite/Madera County,v5_2697
Vista Verde Dairy,v5_2698
"Vitu, Inc.",v5_2699
VMA COMMUNICATIONS,v5_2700
Volcano Telephone Co.,v5_2701
VOLODYMYR DAYCARE,v5_2702
VSP Vision,dd_-15069
VSP Vision Care,dd_-15069
"Vylla Title, LLC(Tom Huddleston, Jim Potter)",v5_2704
W.E. O'Neil Contruction Company,v5_2705
W.S. BALKHI CORPORATION AND AFFILIATED ENTITIES,v5_2706
W3 CAPITAL,v5_2707
WALGREENS,dd_-12546
WALKER AND DUNLOP,v5_2709
WALKER FIRM,v5_2710
WALKER FIRM PC,v5_2711
WALKUP MELODIA KELLY AND SCHOENBERGER,v5_2712
Walmart Inc.,dd_-12551
WALMART INC.,dd_-12551
"Walmart, Inc.",dd_-12551
Walsh Group,v5_2714
Walter Clark Legal Group,v5_2715
WARLAND INVESTMENTS,v5_2716
WARMEL MANAGEMENT COMPANY AND AFFILIATED ENTITIES,v5_2717
Warmington Residential,v5_2718
WASHINGTON HOSPITAL HEALTHCARE SYSTEM,v5_2719
WASSERSTEIN,v5_2720
Waste Connections,dd_-12571
Water and Power Community Credit Union,v5_2722
Watson Land Company,dd_-12591
"Watson Land Company, Inc.",v5_2724
Watts Law Firm,v5_2725
WAWONA FROZEN FOODS,v5_2726
WAYMO,dd_-12600
WCASM,v5_2728
Webcor Builders,dd_-12612
WEBSTER CHAMBERLAIN AND BEAN,v5_2730
WEINTRAUB CAPITAL MANAGEMENT,v5_2731
WELL QUEST LIVING,v5_2732
WELLNESS INSTITUTE FOR SENIOR EMPOWERMENT,v5_2733
WELLPOINTE,v5_2734
"Wellpointe, Inc",v5_2734
WELLS FARGO,dd_-12622
Wellth Inc.,v5_2736
WENDY SUE ROSEN,v5_2737
WENDYS OF THE PACIFIC,v5_2738
Wescom Credit Union,v5_2739
Wescom Credit Union (Independent Expenditure Account),v5_2739
WEST COAST ARBORISTS,dd_-12647
West Coast University Inc.,dd_-12655
WEST COAST UNIVERSITY INC.,dd_-12655
"West Coast University, Inc.",dd_-12655
West Star Construction Inc.,v5_2742
WESTAR ASSOCIATES,v5_2743
WESTBROOK BASTRIRE EDWARDS,v5_2744
WESTCLIFF UNIVERSITY,v5_2745
"Westco Equities, Inc.",v5_2746
Western Alliance Bank,v5_2747
WESTERN ALLIED MECHANICAL,v5_2748
"Western Dental Services, Inc.",dd_-12684
Western Health Advantage,dd_-12700
WESTERN MUTUAL INS,v5_2751
WESTERN MUTUAL INSURANCE GROUP,v5_2752
WESTERN STATES OIL,v5_2753
Western States Petroleum Association,dd_-11778
WESTERN STATES PETROLEUM ASSOCIATION,dd_-11778
Western States Regional Council of Carpenters,v5_2755
Westfield Insurance Company,v5_2756
Westlake Village Apartments - Amanda Garcia,v5_2757
WESTLY GROUP,v5_2758
WEXFORD CAPITAL,v5_2759
WEYRICK LUMBER,v5_2760
Wherabouts LLC (Will Wiersig),v5_2761
WHIP MEDIA,v5_2762
WICKLOW CAPITAL,v5_2763
"WIDDICOMBE ENTERPRISES, INC.",v5_2764
"Wilcoxen & Callaham, LLP",v5_2765
"Wilcoxen Callaham, LLP (Drew Widders)",v5_2765
WILD CHILD,v5_2766
WILD FOX FOODS,v5_2767
WILLIAM D SHAPIRO LAW,v5_2768
"William D. Shapiro Law, Inc.",v5_2768
WILLKIE FARR AND GALLAGHER,v5_2769
WILSEY ASSET MANAGEMENT,v5_2770
WILSHIRE LAW FIRM,v5_2771
"Wilshire Law Firm, PLC",v5_2772
Wilson Automotive Group,v5_2773
Wine Institute,dd_-3104
"Winnow Solutions, LLC  (Orrick)(Chris Hilliard)",v5_2775
"WNC & Associates, Inc.",v5_2776
WOMENS CARE MEDICAL GROUP STANFORD HEALTHCARE,v5_2777
WOMENS MAJOR LEAGUE SOFTBALL,v5_2778
"Wonderful Company, LLC(Stuart A. Resnick), The",v5_2779
WOOD AG MANAGEMENT,v5_2780
"Wood Cattle Company, LLC(Adam Wood)",v5_2781
"Woodmont Real Estate Services, L.P., including Aggregated Contributions",v5_2782
"Woodside Group, LLC",v5_2783
Woolf Enterprises,v5_2784
WORTHE REAL ESTATE GROUP,v5_2785
Worthley Associates LLC,v5_2786
WPCG,v5_2787
WPT ENTERPRISES,v5_2788
"Wright Equities, Inc.",v5_2789
X,v5_2790
X INTERNATIONAL HOLDINGS,v5_2791
"Xcel Mechanical Systems, Inc.",v5_2792
XL CONSTRUCTION,v5_2793
XL Construction Corporation,v5_2794
"Xome Realty Services, LLC(Shawn Miller)",v5_2795
Y COMBINATOR,v5_2796
Yellow Claims,v5_2797
YIN MCDONALD'S,dd_-3317
Yocha Dehe Wintun Nation,dd_-12899
YOKA SMITH,v5_2800
YORK LAW FIRM,v5_2801
YORKTOWN PARTNERS,v5_2802
Yucca Road Properties LLC(Sokrat Arzumanyan),v5_2803
"YUEN'S ENTERPRISES ONE, INC AND AFFILIATED ENTITIES",v5_2804
Yuhaaviatam of San Manuel Nation,dd_-17548
YUHAAVIATAM OF SAN MANUEL NATION,dd_-17548
Yuhaaviatam of San Manuel Nations,v5_2806
"Yum Brands, Inc.",dd_-15398
Zenith Insurance Company,dd_-12939
ZeOmega Inc.,v5_2809
"Zephyr Investors, LLC(Brad Termini)",v5_2810
Zertech Process Solutions,v5_2811
Zeta Global Holdings Corp.,v5_2812
Zillow Inc.,v5_2813
ZIP,v5_2814
ZOOM,v5_2815
ZOOM COMMUNICATIONS,v5_2816
"Zuffa, LLC (Ivette Fernandez)",dd_-12946
"Zuffa, LLC dba UFC(Ivette Fernandez)",dd_-12946
Zurich American  Insurance Company,v5_2818
Zurich North America,dd_-12947
ZZ INVESTMENTS,v5_2820
