canonical_entity_id,canonical_entity_name,link_tier,raw_name_variants,n_name_variants,code_final,n_contributors,n_from_pipeline,n_from_manual_review,code_sources,roles,rule_code_variants,code_conflict,conflict_type,n_as_direct_contributor,n_as_employer,conflict_resolution_code
v5_144,AMERICAN COMMODITY COMPANY,name_v5,AMERICAN COMMODITY COMPANY,1,31-33,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_151,AMERICAN HOSPITALITY SERVICES,name_v5,AMERICAN HOSPITALITY SERVICES,1,40,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
v5_162,AMG AND ASSOCIATES,name_v5,AMG AND ASSOCIATES,1,40,1,1,0,os+llm agreement,employer,,FALSE,NA,0,1,NA
v5_163,AMG Outdoor Advertising Inc.,name_v5,AMG Outdoor Advertising Inc.,1,50,1,1,0,pre_classified (locked),direct_contributor,,FALSE,NA,1,0,NA
v5_166,AMLI Management Company *,name_v5,AMLI Management Company *,1,40,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_169,AN Farming Company,name_v5,AN Farming Company,1,11,1,1,0,pre_classified (locked),direct_contributor,,FALSE,NA,1,0,NA
v5_170,ANDELL HOLDINGS,name_v5,ANDELL HOLDINGS,1,52,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
v5_172,ANDREWS AND THORNTON ATTORNEYS AT LAW,name_v5,ANDREWS AND THORNTON ATTORNEYS AT LAW,1,50,1,1,0,rule+llm agreement,employer,,FALSE,NA,0,1,NA
v5_173,ANDURIL INDUSTRIES,name_v5,ANDURIL INDUSTRIES,1,92,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_178,ANTAI FINANCIAL,name_v5,ANTAI FINANCIAL,1,52,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
v5_179,ANTAI GLOBAL,name_v5,ANTAI GLOBAL,1,52,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
v5_180,"ANTHONY MICHAEL, INC AND AFFILIATED ENTITIES",name_v5,"ANTHONY MICHAEL, INC AND AFFILIATED ENTITIES",1,80,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_183,ANTON DEVCO,name_v5,ANTON DEVCO,1,40,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_184,ANU KHOSLA,name_v5,ANU KHOSLA,1,70,1,1,0,ml+llm agreement,employer,,FALSE,NA,0,1,NA
v5_187,APERTURE GROUP,name_v5,APERTURE GROUP,1,50,1,1,0,ml+llm agreement,employer,,FALSE,NA,0,1,NA
v5_192,AR ASSET MANAGEMENT,name_v5,AR ASSET MANAGEMENT,1,52,1,1,0,rule+llm agreement,employer,,FALSE,NA,0,1,NA
v5_193,"ARB Interactive, Inc.",name_v5,"ARB Interactive, Inc.",1,70,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_196,ARCHER AVIATION,name_v5,ARCHER AVIATION,1,92,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_197,ARCHER CORNFIELD FILMS,name_v5,ARCHER CORNFIELD FILMS,1,70,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
v5_198,"ARCHER DANIELS MIDLAND COMPANY (ADM RICE, INC.)",name_v5,"ARCHER DANIELS MIDLAND COMPANY (ADM RICE, INC.)",1,31-33,1,1,0,os+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_199,ARCHIPELAGO,name_v5,ARCHIPELAGO,1,50,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_200,ARCHIPELAGO COMPANIES,name_v5,ARCHIPELAGO COMPANIES,1,50,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_201,"ARCOS MANAGEMENT, INC.",name_v5,"ARCOS MANAGEMENT, INC.",1,80,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_202,"ARCS RESTAURANT MANAGEMENT, INC.",name_v5,"ARCS RESTAURANT MANAGEMENT, INC.",1,80,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_203,ARCT,name_v5,ARCT,1,40,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_211,ARNEL DEVELOPMENT,name_v5,ARNEL DEVELOPMENT,1,40,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
v5_212,ARNS DAVIS LAW,name_v5,ARNS DAVIS LAW,1,50,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_219,"ASC Communications, LLC (Jessica Cole) Becker's Healthcare",name_v5,"ASC Communications, LLC (Jessica Cole) Becker's Healthcare",1,20,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_221,ASHJER,name_v5,ASHJER,1,50,1,1,0,ml+llm agreement,employer,,FALSE,NA,0,1,NA
v5_222,ASHRIAS,name_v5,ASHRIAS,1,40,1,1,0,ml+llm agreement,employer,,FALSE,NA,0,1,NA
v5_224,ASI - American Share Insurance,name_v5,ASI - American Share Insurance,1,52,1,1,0,rule+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_227,ASSOCIATED RICE MARKETING COOPERATIVE,name_v5,ASSOCIATED RICE MARKETING COOPERATIVE,1,76,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_233,ASTRANA HEALTH,name_v5,ASTRANA HEALTH,1,60,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_236,ASTRO ALUMINUM HEAT TREATING,name_v5,ASTRO ALUMINUM HEAT TREATING,1,31-33,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_237,ASZKENAZY DEVELOPMENT,name_v5,ASZKENAZY DEVELOPMENT,1,40,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
v5_239,"AT&T Services, Inc. and its Affilates",name_v5,"AT&T Services, Inc. and its Affilates",1,20,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
dd_-15170,ATHENS SERVICES AND ITS AFFILIATED ENTITIES,dd_org_concept,Athens Services,1,20,1,1,0,os+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_241,"ATKA ENTERPRISES, INC AND AFFILIATED ENTITIES",name_v5,"ATKA ENTERPRISES, INC AND AFFILIATED ENTITIES",1,80,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_245,ATU 1277 Amalgamated Transit U (intermediary for unitemized member dues),name_v5,ATU 1277 Amalgamated Transit U (intermediary for unitemized member dues),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_247,AUGUSTINE BAND OF CAHUILLA INDIANS,name_v5,AUGUSTINE BAND OF CAHUILLA INDIANS,1,92a,1,1,0,rule+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_255,AVID TAX GROUP,name_v5,AVID TAX GROUP,1,50,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
v5_256,AVIDITY BIOLOGY,name_v5,AVIDITY BIOLOGY,1,31-33,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_25,"Abbey, Weitzenberg, Warren & Emery, PC",name_v5,"Abbey, Weitzenberg, Warren & Emery, PC",1,50,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
dd_-110,Abbott Laboratories,dd_org_concept,Abbott Laboratories,1,31-33,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_27,Abbott Laboratories Employee Political Action Committee - C00040279,name_v5,Abbott Laboratories Employee Political Action Committee - C00040279,1,31-33,1,0,1,manual_review,direct_contributor,88,FALSE,NA,1,0,NA
v5_33,Acacia Capital Corporation and Affiliates,name_v5,Acacia Capital Corporation and Affiliates,1,40,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_35,Acadia Pharmaceuticals,name_v5,Acadia Pharmaceuticals,1,31-33,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_36,Acciona Construction USA Corporation,name_v5,Acciona Construction USA Corporation,1,40,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
dd_-15075,"ActiveHours, Inc. DBA Earnin",dd_org_concept,"Activehours Inc, dba Earnin",1,52,1,1,0,rule+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_45,Acuity,name_v5,Acuity,1,52,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_49,Adjunct Faculty United (Unitemized Member Contributions),name_v5,Adjunct Faculty United (Unitemized Member Contributions),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
dd_-204,"Administrative Services Cooperative, Inc.",dd_org_concept,"Administrative Services Cooperative, Inc.",1,50,1,1,0,pre_classified (locked),direct_contributor,,FALSE,NA,1,0,NA
v5_52,Adobe Wells MHC,name_v5,Adobe Wells MHC,1,40,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_55,"Advanced Network, Inc.",name_v5,"Advanced Network, Inc.",1,52,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
dd_-254,Aecom,dd_org_concept,AECOM,1,50,1,1,0,os+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_60,Affinity Medical Group,name_v5,Affinity Medical Group,1,60,1,1,0,rule+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_77,Agathos Support Service Inc,name_v5,Agathos Support Service Inc,1,100,1,1,0,not-employed override,direct_contributor,,FALSE,NA,1,0,NA
v5_85,Air Flow Mechanical,name_v5,Air Flow Mechanical,1,40,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_92,Al Malaikah Auditorium Company,name_v5,Al Malaikah Auditorium Company,1,70,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
dd_-385,Alaska Airlines And Affiliate Hawaiian Airlines,dd_org_concept,Alaska Airlines,1,20,1,1,0,os+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_96,Alcorn Fence Company,name_v5,Alcorn Fence Company,1,40,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_98,"Aldridge Electric, Inc.",name_v5,"Aldridge Electric, Inc.",1,40,1,0,1,manual_review,direct_contributor,50,FALSE,NA,1,0,NA
v5_104,Alignment Health,name_v5,Alignment Health,1,60,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_106,Alisal Water Company,name_v5,Alisal Water Company,1,20,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_107,Alivia Analytics LLC(Michael Taylor),name_v5,Alivia Analytics LLC(Michael Taylor),1,79,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
dd_-417,"Alkermes, Inc.",dd_org_concept,"Alkermes, Inc.",1,31-33,1,1,0,os+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_109,AllCare IPA,name_v5,AllCare IPA,1,60,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
dd_-15793,Alliance For Automotive Innovation,dd_org_concept,Alliance for Automotive Innovation,1,76,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_111,Alliance of California Ranchers and Farmers (Admin),name_v5,Alliance of California Ranchers and Farmers (Admin),1,76,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_112,Allianz Global Risks,name_v5,Allianz Global Risks,1,52,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_113,Allied International Security,name_v5,Allied International Security,1,50,1,1,0,pre_classified (locked),direct_contributor,,FALSE,NA,1,0,NA
v5_114,"Allied Solutions, LLC(Lori Richey)",name_v5,"Allied Solutions, LLC(Lori Richey)",1,52,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_121,AlphaOne Ambulance Medical Services Inc.,name_v5,AlphaOne Ambulance Medical Services Inc.,1,60,1,1,0,pre_classified (locked),direct_contributor,,FALSE,NA,1,0,NA
v5_123,"Alston Construction Company, Inc.",name_v5,"Alston Construction Company, Inc.",1,40,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_124,"Altair Law, PC",name_v5,"Altair Law, PC",1,50,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_127,Altamed Health Network Inc.,name_v5,Altamed Health Network Inc.,1,60,1,1,0,pre_classified (locked),direct_contributor,,FALSE,NA,1,0,NA
dd_-485,Altamed Health Services Corporation,dd_org_concept,ALTAMED HEALTH SERVICES,1,60,1,1,0,ml+llm agreement,employer,,FALSE,NA,0,1,NA
v5_130,Altice USA,name_v5,Altice USA,1,20,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_168,AmTrust Insurance Company,name_v5,AmTrust Insurance Company,1,52,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_134,Amador El Dorado Sacramento County Cattlemen's Association,name_v5,Amador El Dorado Sacramento County Cattlemen's Association,1,76,1,0,1,manual_review,direct_contributor,11,FALSE,NA,1,0,NA
v5_135,Amarok Ultimate Perimeter Security,name_v5,Amarok Ultimate Perimeter Security,1,50,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_139,Amcal MultiHousing Inc,name_v5,Amcal MultiHousing Inc,1,40,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_140,"American Advanced Management, Inc.",name_v5,"American Advanced Management, Inc.",1,50,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
dd_-574,"American Chemistry Council And Its Subsidiary, The American Plastics Council",dd_org_concept,American Chemistry Council,1,76,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_145,American Family Mutual Insurance Co.,name_v5,American Family Mutual Insurance Co.,1,52,1,1,0,rule+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_146,"American Federation of State, County and Municipal Employees Local 685 Union",name_v5,"American Federation of State, County and Municipal Employees Local 685 Union",1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
dd_-637,American Fidelity Corporation,dd_org_concept,American Fidelity Corporation,1,52,1,1,0,os+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_148,American First Credit Union,name_v5,American First Credit Union,1,52,1,1,0,rule+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_149,"American Furniture Gallery, Inc.",name_v5,"American Furniture Gallery, Inc.",1,80,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_150,American Global,name_v5,American Global,1,52,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
dd_-689,American Medical Response,dd_org_concept,American Medical Response Inc.,1,60,1,1,0,pre_classified (locked),direct_contributor,,FALSE,NA,1,0,NA
v5_153,American Motors Group,name_v5,American Motors Group,1,76,1,0,1,manual_review,direct_contributor,80,FALSE,NA,1,0,NA
v5_154,American Physicians for Change AP4C,name_v5,American Physicians for Change AP4C,1,80,1,1,0,pre_classified (locked),direct_contributor,,FALSE,NA,1,0,NA
dd_-709,American Pistachio Growers,dd_org_concept,American Pistachio Growers(Admin Account),1,11,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
dd_-723,American Resort Development Association,dd_org_concept,American Resort Development Association,1,76,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_157,American Specialty Health Inc.,name_v5,American Specialty Health Inc.,1,60,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
dd_-750,"American Traffic Solutions, Inc.",dd_org_concept,"American Traffic Solutions, Inc.",1,20,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_159,American Water,name_v5,American Water,1,20,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_160,Americans for Patient Access Inc.,name_v5,Americans for Patient Access Inc.,1,80,1,1,0,pre_classified (locked),direct_contributor,,FALSE,NA,1,0,NA
v5_161,"Ames Construction, Inc.",name_v5,"Ames Construction, Inc.",1,40,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_165,Amica Mutual Insurance Company,name_v5,Amica Mutual Insurance Company,1,52,1,1,0,rule+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
dd_-806,Anderson Seafood Inc.,dd_org_concept,ANDERSON SEAFOOD,1,31-33,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
v5_174,Angelo K. Tsakopoulos and Affiliated Entities,name_v5,Angelo K. Tsakopoulos and Affiliated Entities,1,40,1,1,0,os+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_185,"Anvil Builders, Inc.",name_v5,"Anvil Builders, Inc.",1,40,1,1,0,rule+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_186,"Apartment Income REIT (Air Communities) and affiliated entities - AIMCO Properties, LP",name_v5,"Apartment Income REIT (Air Communities) and affiliated entities - AIMCO Properties, LP",1,40,1,1,0,rule+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_189,Apple Hospitality REIT,name_v5,Apple Hospitality REIT,1,80,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_190,Applied Research Works Inc./Cozeva,name_v5,Applied Research Works Inc./Cozeva,1,79,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_194,"Arcadian Infracom, Inc.",name_v5,"Arcadian Infracom, Inc.",1,20,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_195,Arch Insurance Company,name_v5,Arch Insurance Company,1,52,1,1,0,rule+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_204,"Arent Fox Schiff, LLP",name_v5,"Arent Fox Schiff, LLP",1,50,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_205,Arevon Energy,name_v5,Arevon Energy,1,20,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_206,Argonaut Insurance Company,name_v5,Argonaut Insurance Company,1,52,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_207,"Argos Law, APC",name_v5,"Argos Law, APC",1,50,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_208,"Arias & Sanguinetti, LLP",name_v5,"Arias & Sanguinetti, LLP",1,50,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_210,"Aristotle International, Inc. FBO Amazon.com Services LLC",name_v5,"Aristotle International, Inc. FBO Amazon.com Services LLC",1,79,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_213,Arredondo Ventures Inc.,name_v5,Arredondo Ventures Inc.,1,40,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_214,Arrowhead Credit Union,name_v5,Arrowhead Credit Union,1,52,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
dd_-16610,Arroyo Vista Family Health Center,dd_org_concept,ARROYO VISTA FAMILY HEALTH CENTER,1,60,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
dd_-947,Artichoke Joe's Casino,dd_org_concept,Artichoke Joe's,1,70,1,1,0,os+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_217,Asbestos Workers #16 (Intermediary for Unitemized Union Member Contributions),name_v5,Asbestos Workers #16 (Intermediary for Unitemized Union Member Contributions),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_218,Asbestos Workers #5 (Intermediary for Unitemized Union Member Contributions),name_v5,Asbestos Workers #5 (Intermediary for Unitemized Union Member Contributions),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_223,"Ashton & Price, LLP",name_v5,"Ashton & Price, LLP",1,50,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_225,Aspen Skilled HC Inc,name_v5,Aspen Skilled HC Inc,1,60,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
dd_-1079,Assn of Ca Life & Health Insurance Companies PAC,dd_org_concept,Association of California Life & Health Insurance Companies,1,76,1,0,1,manual_review,direct_contributor,52,FALSE,NA,1,0,NA
v5_228,Association for Consumer Debt Relief,name_v5,Association for Consumer Debt Relief,1,76a,1,1,0,pre_classified (locked),direct_contributor,,FALSE,NA,1,0,NA
v5_229,Association for Los Angeles Deputy Sherrifs,name_v5,Association for Los Angeles Deputy Sherrifs,1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_231,Association of College Educators (Unitemized Member Contributions),name_v5,Association of College Educators (Unitemized Member Contributions),1,76,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_232,Astound Broadband,name_v5,Astound Broadband,1,20,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_234,"Astrana Health Management, Inc.",name_v5,"Astrana Health Management, Inc.",1,50,1,1,0,pre_classified (locked),direct_contributor,,FALSE,NA,1,0,NA
v5_242,"Atlas Property Group, Inc.",name_v5,"Atlas Property Group, Inc.",1,40,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_246,Audi Pasadena,name_v5,Audi Pasadena,1,80,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_248,"Aurora San Diego, LLC (Alain Azcona)",name_v5,"Aurora San Diego, LLC (Alain Azcona)",1,60,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_249,Auto Club Insurance Association,name_v5,Auto Club Insurance Association,1,52,1,1,0,rule+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_250,Auto Expert Brokers of America,name_v5,Auto Expert Brokers of America,1,80,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
dd_-1222,Auto Nation,dd_org_concept,AutoNation,1,80,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_253,"AutoZone, Inc.",name_v5,"AutoZone, Inc.",1,80,1,1,0,rule+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
dd_-1217,Automattic,dd_org_concept,AUTOMATTIC,1,79,1,1,0,ml+llm agreement,employer,,FALSE,NA,0,1,NA
v5_254,"AvalonBay Communities, Inc.",name_v5,"AvalonBay Communities, Inc.",1,40,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_257,"Avison Construction, Inc.",name_v5,"Avison Construction, Inc.",1,40,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_260,BAK Festivals,name_v5,BAK Festivals,1,50,1,1,0,pre_classified (locked),direct_contributor,,FALSE,NA,1,0,NA
v5_261,BAKERHOSTETLER,name_v5,BAKERHOSTETLER,1,50,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_263,BALACIANO GROUP,name_v5,BALACIANO GROUP,1,40,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_264,BALBOA NEPHROLOGY MEDICAL GROUP,name_v5,BALBOA NEPHROLOGY MEDICAL GROUP,1,60,1,1,0,rule+llm agreement,employer,,FALSE,NA,0,1,NA
v5_268,BARRETT FAMILY HOLDINGS,name_v5,BARRETT FAMILY HOLDINGS,1,100,1,0,1,manual_review,employer,50,FALSE,NA,0,1,NA
v5_269,BASTRIRE AND MONTGOMERY ACCOUNTANTS,name_v5,BASTRIRE AND MONTGOMERY ACCOUNTANTS,1,50,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
v5_270,BATTERY VENTURES,name_v5,BATTERY VENTURES,1,52,1,1,0,ml+llm agreement,employer,,FALSE,NA,0,1,NA
v5_271,BAUMAN CONSTRUCTION,name_v5,BAUMAN CONSTRUCTION,1,40,1,1,0,ml+llm agreement,employer,,FALSE,NA,0,1,NA
v5_272,BAUMAN LANDSCAPE AND CONSTRUCTION,name_v5,BAUMAN LANDSCAPE AND CONSTRUCTION,1,40,1,0,1,manual_review,employer,50,FALSE,NA,0,1,NA
v5_278,BAY POINT CONTROL,name_v5,BAY POINT CONTROL,1,40,1,1,0,ml+llm agreement,employer,,FALSE,NA,0,1,NA
v5_281,BAYSIDE REALTY,name_v5,BAYSIDE REALTY,1,40,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_283,BBG COMMUNICATIONS,name_v5,BBG COMMUNICATIONS,1,20,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_284,BD J INJURY ATTORNEYS,name_v5,BD J INJURY ATTORNEYS,1,50,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_285,"BD&J, PC",name_v5,"BD&J, PC",1,50,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_288,BECKER LAW GROUP,name_v5,BECKER LAW GROUP,1,50,1,1,0,rule+llm agreement,employer,,FALSE,NA,0,1,NA
v5_290,BELL ENTERPRISES,name_v5,BELL ENTERPRISES,1,31-33,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
v5_291,BENTHAMITE,name_v5,BENTHAMITE,1,79,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
v5_292,BENTLEY AND MORE,name_v5,BENTLEY AND MORE,1,50,1,1,0,os+llm agreement,employer,,FALSE,NA,0,1,NA
v5_295,BERGER AND HIPSKIND,name_v5,BERGER AND HIPSKIND,1,50,1,1,0,ml+llm agreement,employer,,FALSE,NA,0,1,NA
v5_296,BERGMANKPRS,name_v5,BERGMANKPRS,1,40,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
nem_5c08ebff-a3e8-4119-92af-72bba2446dcb,BERRY PETROLEUM COMPANY,names_mapping,BERRY PETROLEUM COMPANY LLC(BETH MILLS),1,21,1,1,0,os+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_305,BH PROPERTIES,name_v5,BH PROPERTIES,1,40,1,1,0,ml+llm agreement,employer,,FALSE,NA,0,1,NA
v5_304,BH Partnership,name_v5,BH Partnership,1,80,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
